family,workflow_size,deadline_factor,sharing,deadline_mode,candidate_count,topology,metric,comparison,difference_direction,total_paired_seeds,analyzed_paired_seeds,hds_mean,pbqs_mean,mean_paired_difference,median_paired_difference,paired_ci95_low,paired_ci95_high,cohen_dz,hds_improvement_pct,primary_test,p_value,wilcoxon_p_value,conditional_on_both_globally_successful,holm_adjusted_p_value_global,holm_adjusted_p_value_within_metric
cybershake,100,1.2,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,1.2,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.5364000000000001,0.29300000000000004,0.24340000000000003,0.24,0.20285891406424436,0.2839410859357557,1.7062570730660251,83.07167235494882,paired_t,2.7700630098316126e-16,1.1067021806268e-09,0,3.459808699279665e-13,1.9113434767838125e-14
cybershake,100,1.2,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.4636,0.7070000000000001,-0.24340000000000003,-0.24,-0.2839410859357557,-0.20285891406424436,-1.7062570730660251,34.427157001414436,paired_t,2.7700630098315973e-16,1.1020191355160075e-09,0,3.459808699279665e-13,1.911343476783802e-14
cybershake,100,1.2,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.2,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,0,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.2,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.2,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.2,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.2,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.02911933993986163,0.006188456341042127,0.0229308835988195,0.0209640579869302,0.020373643994718006,0.025488123202920994,2.5484061024515783,-370.54286780276414,paired_t,2.9263429921707326e-23,1.7763568394002505e-15,0,4.5797267827471965e-20,5.647841974889514e-21
cybershake,100,1.25,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.0,0.02,-0.02,0.0,-0.06019150474258478,0.020191504742584774,-0.14142135623730953,-100.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,1.25,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.0,0.02,-0.02,0.0,-0.06019150474258478,0.020191504742584774,-0.14142135623730953,-100.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,1.25,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.7071999999999999,0.643,0.0642,0.03999999999999998,0.03639544277358401,0.09200455722641598,0.6562031531108721,9.984447900466552,paired_t,2.625845560708516e-05,3.0503404085049183e-05,0,0.020954247574453955,0.0012604058691400876
cybershake,100,1.25,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.2928,0.35700000000000004,-0.0642,-0.03999999999999998,-0.09200455722641598,-0.03639544277358401,-0.6562031531108721,17.98319327731093,paired_t,2.625845560708516e-05,2.4109060820147556e-05,0,0.020954247574453955,0.0012604058691400876
cybershake,100,1.25,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,0,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.020393821700636135,0.01104294864060644,0.009350873060029696,0.00886472751699325,0.00787998961194832,0.01082175650811107,1.806729638073369,-84.67732092536635,paired_t,3.258168594009231e-17,1.2434497875801753e-14,0,4.385494927536425e-14,2.9649334205484003e-15
cybershake,100,1.25,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,1.25,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,1.25,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.6686,0.3576,0.311,0.28,0.26736634227639106,0.35463365772360894,2.0256202819171225,86.96868008948547,paired_t,3.836462502758779e-19,1.10149989504269e-09,0,5.574380016508506e-16,2.6855237519311452e-17
cybershake,100,1.25,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.33140000000000003,0.6424000000000001,-0.311,-0.28,-0.35463365772360894,-0.26736634227639106,-2.0256202819171225,48.41220423412204,paired_t,3.836462502758779e-19,1.105399549066536e-09,0,5.574380016508506e-16,2.6855237519311452e-17
cybershake,100,1.25,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,0,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.25,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.03158796169911506,0.006968472978332963,0.024619488720782096,0.02194098050313185,0.021132321729799744,0.028106655711764447,2.006437115415524,-353.2981873838264,paired_t,5.595604822473108e-19,1.7763568394002505e-15,0,8.055522291356808e-16,7.106418124540847e-17
cybershake,100,1.3,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.14,0.06,0.08,0.0,-0.016759896734384938,0.17675989673438494,0.23497078032307298,133.33333333333337,exact_mcnemar,0.21875,0.21875,0,1.0,1.0
cybershake,100,1.3,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.14,0.06,0.08,0.0,-0.016759896734384938,0.17675989673438494,0.23497078032307298,133.33333333333337,exact_mcnemar,0.21875,0.21875,0,1.0,1.0
cybershake,100,1.3,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.8427999999999999,0.7704,0.0724,0.07999999999999996,0.03552112366821222,0.10927887633178779,0.5579305658007662,9.397715472481817,paired_t,0.00025402341536324394,0.00021638857514437023,0,0.18162674198471943,0.010160936614529758
cybershake,100,1.3,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.1572,0.2296,-0.0724,-0.08,-0.10927887633178779,-0.03552112366821222,-0.5579305658007662,31.533101045296164,paired_t,0.00025402341536324394,0.00020104933474157131,0,0.18162674198471943,0.010160936614529758
cybershake,100,1.3,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,2,0.0975,0.11,-0.012499999999999997,-0.012499999999999997,-0.17132755920218362,0.14632755920218365,-0.7071067811865475,11.363636363636362,paired_t,0.5000000000000001,,1,1.0,1.0
cybershake,100,1.3,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,2,2,181.1740200285382,183.81522350543875,-2.6412034769005572,-2.6412034769005572,-52.438560583933715,47.1561536301326,-0.4765367705091836,1.436879615589842,paired_t,0.6224777129905108,1.0,1,1.0,1.0
cybershake,100,1.3,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,2,472.6645998073162,471.8459830825559,0.8186167247602611,0.8186167247602611,-116.78764783664376,118.42488128616428,0.06253901090057074,-0.1734923585472359,paired_t,0.9438412333051195,1.0,1,1.0,1.0
cybershake,100,1.3,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,2,0.1552421393009618,0.1444314372879413,0.010810702013020493,0.010810702013020493,-0.048217091930909776,0.06983849595695077,1.645501168668785,7.485006184261728,paired_t,0.2583802598983136,0.5,1,1.0,1.0
cybershake,100,1.3,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,2,0.2890846592569968,0.26602903404347755,0.023055625213519254,0.023055625213519254,0.0026061257563114275,0.04350512467072708,10.129664757149376,8.666582313624914,paired_t,0.044367619279302696,0.5,1,1.0,0.44367619279302695
cybershake,100,1.3,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.022869836618483488,0.012715471619157998,0.010154364999325484,0.009760157505297698,0.008401162923402431,0.011907567075248537,1.6460387778430057,-79.85834346896131,paired_t,1.030705188400674e-15,5.329070518200751e-15,0,1.278074433616836e-12,7.52414787532492e-14
cybershake,100,1.3,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.14,0.0,0.14,0.0,0.040386207711017225,0.2396137922889828,0.3994181815102191,,exact_mcnemar,0.015625,0.015625,0,1.0,1.0
cybershake,100,1.3,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.14,0.0,0.14,0.0,0.040386207711017225,0.2396137922889828,0.3994181815102191,,exact_mcnemar,0.015625,0.015625,0,1.0,1.0
cybershake,100,1.3,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.7764,0.41899999999999993,0.35739999999999994,0.365,0.3151381882278958,0.3996618117721041,2.403398053587914,85.29832935560862,paired_t,3.5023346367299135e-22,7.527930751217349e-10,0,5.379586002017147e-19,2.591727631180136e-20
cybershake,100,1.3,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.22360000000000002,0.5810000000000001,-0.35739999999999994,-0.365,-0.3996618117721041,-0.3151381882278958,-2.403398053587914,61.514629948364885,paired_t,3.5023346367299135e-22,7.521122069214678e-10,0,5.379586002017147e-19,2.591727631180136e-20
cybershake,100,1.3,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.3,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,0,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.3,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.3,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.3,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.3,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.03420654946021382,0.008200034579203876,0.026006514881009943,0.023123850496631355,0.022996926531616134,0.029016103230403753,2.4558075369592056,-317.15128308074605,paired_t,1.4105621744349823e-22,1.7763568394002505e-15,0,2.1906030568975275e-19,2.5531175357273178e-20
cybershake,100,1.35,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.42,0.16,0.26,0.0,0.11016620409190125,0.40983379590809876,0.49315431128909837,162.5,exact_mcnemar,0.002349853515625,0.0016162222150599857,0,1.0,0.481719970703125
cybershake,100,1.35,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.42,0.16,0.26,0.0,0.11016620409190125,0.40983379590809876,0.49315431128909837,162.5,exact_mcnemar,0.002349853515625,0.0016162222150599857,0,1.0,0.481719970703125
cybershake,100,1.35,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9396000000000001,0.8758,0.0638,0.044999999999999984,0.03832307827435047,0.08927692172564952,0.711693491697349,7.284768211920539,paired_t,6.920984579499371e-06,6.136698428378361e-06,0,0.005626760463132989,0.0003598911981339673
cybershake,100,1.35,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0604,0.12420000000000002,-0.0638,-0.04499999999999999,-0.08927692172564952,-0.03832307827435046,-0.7116934916973489,51.36876006441225,paired_t,6.920984579499399e-06,5.757443935645253e-06,0,0.005626760463132989,0.00035989119813396875
cybershake,100,1.35,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,6,0.1025,0.11916666666666666,-0.016666666666666666,-0.019999999999999997,-0.03175325453598528,-0.0015800787973480578,-1.1593472394004207,13.986013986013985,paired_t,0.03625457231114594,0.125,1,1.0,1.0
cybershake,100,1.35,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,6,6,190.77441502571628,194.65731564694872,-3.8829006212323756,-3.9117566000085304,-8.186122595172893,0.42032135270814264,-0.9469310025771491,1.9947365493701148,paired_t,0.06809618527394325,0.09375,1,1.0,0.544769482191546
cybershake,100,1.35,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,6,480.62627030566296,482.78781979327596,-2.1615494876130206,0.8186167247602611,-31.803817538125003,27.480718562898964,-0.0765260966480204,0.447722456738563,paired_t,0.8586772862265651,1.0,1,1.0,1.0
cybershake,100,1.35,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,6,0.1496300498886759,0.13955176758234453,0.010078282306331352,0.012191360769097256,-0.0006412603578979312,0.020797824970560635,0.9866567047203083,7.2218951296224425,paired_t,0.060354848294611844,0.09375,1,1.0,0.5431936346515066
cybershake,100,1.35,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,6,0.2834821846890067,0.25868574051444065,0.024796444174566046,0.025533485068084005,0.0053376464858099874,0.04425524186332211,1.3373011362627665,9.585547361541499,paired_t,0.022058955965013866,0.0625,1,1.0,0.2647074715801664
cybershake,100,1.35,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.02678312425945474,0.014751268020700039,0.012031856238754699,0.013181363998228349,0.010556991620422602,0.013506720857086795,2.3184607362116623,-81.56489477291537,paired_t,1.5766160816333228e-21,5.329070518200751e-15,0,2.3696539706948843e-18,2.617182695511316e-19
cybershake,100,1.35,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.26,0.0,0.26,0.0,0.1340759264460495,0.38592407355395053,0.5867915509994366,,exact_mcnemar,0.000244140625,0.000244140625,0,0.175048828125,0.05078125
cybershake,100,1.35,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.26,0.0,0.26,0.0,0.1340759264460495,0.38592407355395053,0.5867915509994366,,exact_mcnemar,0.000244140625,0.000244140625,0,0.175048828125,0.05078125
cybershake,100,1.35,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.8708,0.4809999999999999,0.3898,0.4,0.3522613734404182,0.42733862655958177,2.951091833272167,81.03950103950108,paired_t,4.989943642550594e-26,7.526228061894621e-10,0,8.213447235638278e-23,3.942055477614969e-24
cybershake,100,1.35,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.1292,0.519,-0.3898,-0.4,-0.42733862655958177,-0.3522613734404182,-2.951091833272167,75.10597302504817,paired_t,4.989943642550594e-26,7.531337167878101e-10,0,8.213447235638278e-23,3.942055477614969e-24
cybershake,100,1.35,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.35,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,0,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.35,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.35,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.35,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.35,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.03746395808040684,0.009219805360989942,0.028244152719416896,0.027262932015219152,0.025289043027080235,0.031199262411753557,2.716277981089909,-306.3421798351748,paired_t,1.8788971061276964e-24,1.7763568394002505e-15,0,3.0362977235023573e-21,4.0959956913583784e-22
cybershake,100,1.4,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.78,0.42,0.36,0.0,0.21071726809897082,0.5092827319010291,0.6853496494577307,85.71428571428574,exact_mcnemar,4.00543212890625e-05,5.699411623331837e-05,0,0.03144264221191406,0.008571624755859375
cybershake,100,1.4,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.78,0.42,0.36,0.0,0.21071726809897082,0.5092827319010291,0.6853496494577307,85.71428571428574,exact_mcnemar,4.00543212890625e-05,5.699411623331837e-05,0,0.03144264221191406,0.008571624755859375
cybershake,100,1.4,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9838,0.9478,0.036,0.009999999999999898,0.02020265270602775,0.05179734729397224,0.6476458741747182,3.798269677147081,paired_t,3.215965347183334e-05,3.89125724297042e-05,0,0.02550260520316364,0.001511503713176167
cybershake,100,1.4,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.016200000000000003,0.052199999999999996,-0.036000000000000004,-0.010000000000000009,-0.05179734729397225,-0.02020265270602776,-0.6476458741747184,68.9655172413793,paired_t,3.215965347183309e-05,2.8867976511644685e-05,0,0.02550260520316364,0.0015115037131761553
cybershake,100,1.4,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,20,0.10375000000000001,0.1145,-0.01075,-0.015,-0.01688395892774245,-0.00461604107225755,-0.8202133285013385,9.388646288209602,paired_t,0.0016343204258032476,0.0025934026516733774,1,1.0,0.06700713745793314
cybershake,100,1.4,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,20,20,194.24186471780817,198.4815111408956,-4.2396464230874145,-4.657030263655557,-6.314740341801841,-2.164552504372988,-0.956205204129201,2.1360409837256067,paired_t,0.0004078363080719039,0.0005855560302734375,1,0.288748106114908,0.006117544621078558
cybershake,100,1.4,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,20,493.7989077564472,500.04081881633954,-6.241911059892283,-9.70355557527148,-16.7381063466854,4.254284226900831,-0.2783203074829565,1.248280305329422,paired_t,0.22838199884685292,0.26109886169433594,1,1.0,1.0
cybershake,100,1.4,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,20,0.14535276229189348,0.1389251558559956,0.006427606435897848,0.006650964073659255,0.0015618243275588714,0.011293388544236824,0.6182382079218288,4.6266685081573575,paired_t,0.012331318729102678,0.01923370361328125,1,1.0,0.1726384622074375
cybershake,100,1.4,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,20,0.26988746222825644,0.25359620795670285,0.016291254271553555,0.019868347471882236,0.006766860837976587,0.025815647705130524,0.8005277974823911,6.42409222236282,paired_t,0.001996959552138475,0.002712249755859375,1,1.0,0.033948312386354075
cybershake,100,1.4,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.025405201580433596,0.015554810300891347,0.00985039127954225,0.010198707517702101,0.008411938522347765,0.011288844036736736,1.946153749608315,-63.32697788656275,paired_t,1.8590987407831574e-18,3.552713678800501e-15,0,2.6287656194673847e-15,2.137963551900631e-16
cybershake,100,1.4,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.58,0.0,0.58,1.0,0.4383081494166353,0.7216918505833646,1.163328557774343,,exact_mcnemar,3.725290298461914e-09,7.237829871739995e-08,0,3.430992364883423e-06,8.381903171539307e-07
cybershake,100,1.4,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,0.58,0.0,0.58,1.0,0.4383081494166353,0.7216918505833646,1.163328557774343,,exact_mcnemar,3.725290298461914e-09,7.237829871739995e-08,0,3.430992364883423e-06,8.381903171539307e-07
cybershake,100,1.4,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,0.9394,0.5378000000000001,0.40159999999999996,0.405,0.36343054873642094,0.43976945126357897,2.990178097634597,74.67460022313126,paired_t,2.7895578703995065e-26,7.517719802882833e-10,0,4.597191370418387e-23,2.231646296319605e-24
cybershake,100,1.4,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.06060000000000001,0.4622,-0.40159999999999996,-0.405,-0.43976945126357897,-0.36343054873642094,-2.990178097634596,86.88879273041974,paired_t,2.7895578703995065e-26,7.512618995330574e-10,0,4.597191370418387e-23,2.231646296319605e-24
cybershake,100,1.4,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.4,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,0,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.4,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
cybershake,100,1.4,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,0,,,,,,,0.0,,paired_t,,,1,,
